Client,OrderId,OrderNumber,ExternalOrderReference,OrderDate,DespatchDate,Country,Source,PackingNotes,DeliveryDate,OrderStatus,NumberOfParcels,TotalItems,TotalWeight,OrderValue,Part,NumberOfParts,CourierServiceType,CourierService,TrackingNumber,Warehouse,Channel,OrderItems,Tags,RequiredDespatchDate
Wild (WLD),8978563,FF4999476,AUS347735,31/05/2026 20:14:05,,AUSTRALIA,API,,,ONBACKORDER,1,7,1.712,84.44,1,1,Standard,Whistl - Standard (DDU) - Standard Parcel DDU,,Airbox 18,API,WCR3208:Deodorant Refill: Wild Seduction  [C02]:1;WCLR619:Lip Balm Refill: Original  [D07]:1;WCLC863:Lip Balm Case: Powder Blue  [0]:1;WCBWR608:Body Wash Refill: Oud & Amber (300ml)  [E21]:1;WCBWR3205:Body Wash Refill: Black Velvet & Rose [E20]:1;WCBWR966:Body Wash Refill: Honey & Almond (300ml)  [E11]:1;WCBWR02:Body Wash Refill: Coconut & Vanilla (300ml)  [E27]:1;,,30/05/2026 00:00:00
Wild (WLD),8982757,FF5011933,#5887436,01/06/2026 02:27:23,,IRELAND,API,,,ONBACKORDER,1,3,0.125,12.69,1,1,Standard,Whistl - Ireland Standard (IOSS),,Airbox 18,API,WCRS1817:Sensitive Deodorant Refill: Orange Marmalade  [0]:1;WCRS762:Sensitive Deodorant Refill: Rainforest Oasis  [0]:1;WCRS3206:Deodorant Refill: Black Velvet & Rose Sensitive  [D01]:1;,,01/06/2026 00:00:00
Wild (WLD),8983532,FF5012224,#5887721,01/06/2026 02:42:32,,UNITED KINGDOM,API,,,ONBACKORDER,1,4,0.205,13.99,1,1,Standard,Evri-Whistl Packet NPOD (0-2KG)-(Client account),,Airbox 18,API,WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:1;WCR02:Deodorant Refill: Coconut & Vanilla Dreams [B04]:1;WCR86:Deodorant Refill: Sandalwood & Patchouli  [B02]:1;WCC1838:Deodorant Case: Marble Ditsy  [PF]:1;,,01/06/2026 00:00:00
Wild (WLD),8983572,FF5011461,#5886962,01/06/2026 02:43:05,,UNITED KINGDOM,API,,,ONBACKORDER,1,9,0.390,33.00,1,1,Standard,Evri-Whistl Packet NPOD (0-2KG)-(Client account),,Airbox 18,API,WCRS1025:Sensitive Deodorant Refill: Strawberry Daiquiri  [0]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCLR1071:Lip Balm Refill: Passionfruit  [A22]:1;WCRO966:Roll On Refill: Honey & Cactus Flower  [A30]:1;WCRO549:Roll On Refill: Cherry Blossom   [C15]:1;WCRO02:Roll On Refill: Coconut & Vanilla  [C10]:1;WCR1283:Deodorant Refill: Juicy Mango  [C12]:1;WCRS550:Sensitive Deodorant Refill: Cherry Blossom  [C01]:1;WCLR619:Lip Balm Refill: Original  [D07]:1;,,01/06/2026 00:00:00
Wild (WLD),8983629,FF5012330,#5887830,01/06/2026 02:44:03,,UNITED KINGDOM,API,,,ONBACKORDER,1,4,0.205,13.99,1,1,Standard,Evri-Whistl Packet NPOD (0-2KG)-(Client account),,Airbox 18,API,WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:1;WCR02:Deodorant Refill: Coconut & Vanilla Dreams [B04]:1;WCR86:Deodorant Refill: Sandalwood & Patchouli  [B02]:1;WCC1838:Deodorant Case: Marble Ditsy  [PF]:1;,,01/06/2026 00:00:00
Wild (WLD),8983915,FF5012768,AUS348209,01/06/2026 03:11:52,,AUSTRALIA,API,,,ONBACKORDER,1,5,0.210,43.60,1,1,Standard,Whistl - Standard (DDU) - Standard Parcel DDU,,Airbox 18,API,WCR524:Deodorant Refill: Ocean Mist  [C17]:1;WCR2554:Deodorant Refill: Winter Breeze  [0]:1;WCR507:Deodorant Refill: Thunderstorm  [B03]:1;WCR1282:Deodorant Refill: Love Potion  [0]:1;WCR3207:Deodorant Refill: Cotton Cloud  [C11]:1;,,01/06/2026 00:00:00
Wild (WLD),8985346,FF4923271,#5858643,01/06/2026 07:26:33,,UNITED KINGDOM,API,,,ONBACKORDER,1,3,0.130,12.99,1,1,Standard,Whistl - InSight Large Letter (Client account),,Airbox 18,API,WCRS996:Sensitive Deodorant Refill: Pink Grapefruit & Lime  [0]:1;WCRS3206:Deodorant Refill: Black Velvet & Rose Sensitive  [D01]:1;WCRS30:Sensitive Deodorant Refill: Coconut & Vanilla [C19]:1;,,19/05/2026 00:00:00
Wild (WLD),8986290,FF5015030,2841240,01/06/2026 08:57:05,,SWITZERLAND,API,,,ONBACKORDER,1,2,0.115,2.30,1,1,Standard,Whistl - Standard (DDU) - Standard Parcel DDU,,Airbox 18,API,WCC1967:Deodorant Case: Pride 2025  [PF]:1;WCRS1056:Sensitive Deodorant Refill: Tropical Jungle  [0]:1;,,01/06/2026 00:00:00
Wild (WLD),8986687,FF4992616,AUS347433,01/06/2026 09:11:32,,AUSTRALIA,API,,,ONBACKORDER,1,8,1.397,99.59,1,1,Standard,Whistl - Standard (DDU) - Standard Parcel DDU,,Airbox 18,API,WCR524:Deodorant Refill: Ocean Mist  [C17]:1;WCR549:Deodorant Refill: Cherry Blossom  [B01]:1;WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:1;WMIN24:Mini Deodorant: Fresh Cotton & Sea Salt  [0]:1;WMIN02:Mini Deodorant: Coconut Dreams  [A26]:1;WCBWR24:Body Wash Refill: Fresh Cotton (300ml)  [E01]:1;WCBWR966:Body Wash Refill: Honey & Almond (300ml)  [E11]:1;WCBWR1964:Body Wash Refill: Citrus Burst  [E15]:1;,,29/05/2026 00:00:00
Wild (WLD),8987034,FF5013114,AUS348291,01/06/2026 09:26:38,,AUSTRALIA,API,,,ONBACKORDER,1,6,1.349,59.11,1,1,Standard,Whistl - Standard (DDU) - Standard Parcel DDU,,Airbox 18,API,WCBWR1012:Body Wash Refill: Santorini Sunset (300ml)  [E13]:1;WCRS1896:Sensitive Deodorant Refill: Watermelon  [A13]:1;WCRS1970:Sensitive Deodorant Refill: Drumsticks Raspberry [E04]:1;WCRS2552:Sensitive Deodorant Refill: Black Cherry  [A17]:1;WCBWR1964:Body Wash Refill: Citrus Burst  [E15]:1;WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;,,01/06/2026 00:00:00
Wild (WLD),8998717,FF4971805,#5874194,01/06/2026 22:41:47,,FRANCE,API,,,ONBACKORDER,1,4,0.348,13.78,1,1,International - Standard,Spring - UNTRACKED DDU,,Airbox NL,API,WCR86:Deodorant Refill: Sandalwood & Patchouli  [B02]:1;WCC2331:Deodorant Case: Pastel Pink  [PF]:1;WCLR619:Lip Balm Refill: Original  [D07]:1;WCLC864:Lip Balm Case: Rose  [0]:1;,Multi Tote (60),26/05/2026 00:00:00
Wild (WLD),9005171,FF5023653,2843701,02/06/2026 11:57:00,,SWITZERLAND,API,,,ONBACKORDER,1,11,0.437,15.95,1,1,Standard,Whistl - Standard (DDU) - Standard Parcel DDU,,Airbox 18,API,WCROA24:Roll On AP: Cotton & Seasalt   [C07]:2;WCROC3333:Roll On Case: Miffy  [F03]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCLR1818:Lip Balm Refill: Cola  [D03]:1;WCR761:Deodorant Refill: Pink Grapefruit & Lime  [C13]:1;WMIN966:Mini Deodorant: Honey & Cactus  [0]:1;WMIN03:Mini Deodorant: Jasmine & Mandarin Blossom  [0]:1;WCR3805:Deodorant Refill: Morning Meadow  [C09]:1;WCR348:Deodorant Refill: Mint & Aloe Vera  [C03]:1;WCROL1905:Roll On Roller: Pink  [0]:1;,,02/06/2026 00:00:00
Wild (WLD),9005862,FF5024204,#5891150,02/06/2026 12:28:11,,UNITED KINGDOM,API,,,ONBACKORDER,1,8,0.340,7.00,1,1,Standard,Evri-Whistl Packet NPOD (0-2KG)-(Client account),,Airbox 18,API,WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCRS1262:Sensitive Deodorant Refill: Renew  [0]:2;WCR01:Deodorant Refill: Orange & Neroli  [0]:1;WCRS1894:Sensitive Deodorant Refill: Cola  [0]:1;WCR2554:Deodorant Refill: Winter Breeze  [0]:2;,,02/06/2026 00:00:00
Wild (WLD),9006033,FF5024343,#5891206,02/06/2026 12:42:37,,UNITED KINGDOM,API,,,ONBACKORDER,1,6,0.255,6.00,1,1,Standard,RM Tracked COD Large Letter 0-1kg,,Airbox 18,API,WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCRS1262:Sensitive Deodorant Refill: Renew  [0]:2;WCRS1894:Sensitive Deodorant Refill: Cola  [0]:1;WCR2554:Deodorant Refill: Winter Breeze  [0]:1;,,02/06/2026 00:00:00
Wild (WLD),9012962,FF5030518,2846423,02/06/2026 16:44:04,,GERMANY,API,,,ONBACKORDER,1,24,0.909,46.99,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCLRSPF02:Lip Balm Refill: SPF Coconut & Vanilla  [A24]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCR1101:Deodorant Refill: Autumn Leaves   [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCRS2263:Sensitive Deodorant Refill: Wildflower Bloom  [0]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:1;WCRS1817:Sensitive Deodorant Refill: Orange Marmalade  [0]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCRS1752:Sensitive Deodorant Refill: Summer Breeze  [0]:1;WCR1969:Deodorant Refill: Drumsticks Raspberry  [A18]:1;WCRS1894:Sensitive Deodorant Refill: Cola  [0]:1;WCRS1896:Sensitive Deodorant Refill: Watermelon  [A13]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCR1921:Deodorant Refill: Santa's Christmas Cookies  [A23]:1;WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:1;WCR549:Deodorant Refill: Cherry Blossom  [B01]:1;WCR524:Deodorant Refill: Ocean Mist  [C17]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCR348:Deodorant Refill: Mint & Aloe Vera  [C03]:1;WCR86:Deodorant Refill: Sandalwood & Patchouli  [B02]:1;WCR507:Deodorant Refill: Thunderstorm  [B03]:1;WCR761:Deodorant Refill: Pink Grapefruit & Lime  [C13]:1;,Multi Tote (40),02/06/2026 00:00:00
Wild (WLD),9015355,FF5033142,2847270,02/06/2026 19:16:28,,GERMANY,API,,,ONBACKORDER,1,14,0.421,32.06,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCLRSPF02:Lip Balm Refill: SPF Coconut & Vanilla  [A24]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCRS1817:Sensitive Deodorant Refill: Orange Marmalade  [0]:2;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCLR619:Lip Balm Refill: Original  [D07]:1;WCLC1927:Lip Balm Case: Spongebob  [0]:1;WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCR1260:Deodorant Refill: Energise  [0]:1;,Multi Tote (40),02/06/2026 00:00:00
Wild (WLD),9015829,FF5033537,2847403,02/06/2026 19:57:10,,FRANCE,API,,,ONBACKORDER,1,9,0.686,28.24,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCRS1970:Sensitive Deodorant Refill: Drumsticks Raspberry [E04]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCRS1817:Sensitive Deodorant Refill: Orange Marmalade  [0]:1;WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCLRSPF02:Lip Balm Refill: SPF Coconut & Vanilla  [A24]:1;,Multi Tote (40),02/06/2026 00:00:00
Wild (WLD),9016531,FF5033997,2847556,02/06/2026 20:29:05,,ITALY,API,,,ONBACKORDER,1,9,0.384,31.01,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCLRSPF02:Lip Balm Refill: SPF Coconut & Vanilla  [A24]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCROC3333:Roll On Case: Miffy  [F03]:1;WCROA549:Roll On AP: Cherry Blossom  [C08]:1;WCROA24:Roll On AP: Cotton & Seasalt   [C07]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;,Multi Tote (40),02/06/2026 00:00:00
Wild (WLD),9018170,FF5019734,#5889713,02/06/2026 21:56:39,,UNITED KINGDOM,API,,,ONBACKORDER,1,3,0.130,12.99,1,1,Standard,RM Tracked COD Large Letter 0-1kg,,Airbox 18,API,WCRS1713:Sensitive Deodorant Refill: Love Potion  [0]:1;WCRS1102:Sensitive Deodorant Refill: Autumn Leaves  [0]:1;WCRS3206:Deodorant Refill: Black Velvet & Rose Sensitive  [D01]:1;,,02/06/2026 00:00:00
Wild (WLD),9018425,FF5019781,#5889766,02/06/2026 22:12:47,,UNITED KINGDOM,API,,,ONBACKORDER,1,4,0.175,18.41,1,1,Standard,RM Tracked COD Large Letter 0-1kg,,Airbox 18,API,WCRS32:Sensitive Deodorant Refill: Jasmine & Mandarin  [0]:1;WCRS3206:Deodorant Refill: Black Velvet & Rose Sensitive  [D01]:1;WCRS1102:Sensitive Deodorant Refill: Autumn Leaves  [0]:1;WCRS762:Sensitive Deodorant Refill: Rainforest Oasis  [0]:1;,,02/06/2026 00:00:00
Wild (WLD),9019562,FF5036185,2848146,02/06/2026 23:43:38,,IRELAND,API,,,ONBACKORDER,1,6,0.233,33.20,1,1,Standard,Whistl - Ireland Standard (IOSS),,Airbox 18,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCR86:Deodorant Refill: Sandalwood & Patchouli  [B02]:1;WCR3207:Deodorant Refill: Cotton Cloud  [C11]:1;WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:1;WCC1838:Deodorant Case: Marble Ditsy  [PF]:1;,,02/06/2026 00:00:00
Wild (WLD),9023906,FF5041668,2849161,03/06/2026 09:17:16,,POLAND,API,,,ONBACKORDER,1,11,0.258,32.21,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCR1818:Deodorant Refill: Chupa Chups Cola  [A14]:1;WCLR1071:Lip Balm Refill: Passionfruit  [A22]:1;WCLC2556:Lip Balm Case: Chrome  [D10]:1;WCLRSPF02:Lip Balm Refill: SPF Coconut & Vanilla  [A24]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCLR619:Lip Balm Refill: Original  [D07]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCRS1817:Sensitive Deodorant Refill: Orange Marmalade  [0]:1;,Multi Tote (40),03/06/2026 00:00:00
Wild (WLD),9023935,FF5041718,2849178,03/06/2026 09:17:58,,FRANCE,API,,,ONBACKORDER,1,11,0.796,17.81,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCRS2557:Sensitive Deodorant Refill: Vanilla Butterscotch  [0]:1;WCRS1970:Sensitive Deodorant Refill: Drumsticks Raspberry [E04]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCBWR507:Body Wash Refill: Thunderstorm (300ml)  [E24]:1;WCR1969:Deodorant Refill: Drumsticks Raspberry  [A18]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;,Multi Tote (40),03/06/2026 00:00:00
Wild (WLD),9024148,FF5041867,2849247,03/06/2026 09:35:48,,FRANCE,API,,,ONBACKORDER,1,16,0.274,34.52,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR3207:Lip Balm Refill: Cotton Cloud  [A29]:1;WCLR1071:Lip Balm Refill: Passionfruit  [A22]:1;WCLRSPF619V2:Lip Balm Refill: Original SPF V2  [0]:2;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:2;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:2;WCLRSPF02:Lip Balm Refill: SPF Coconut & Vanilla  [A24]:2;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR2473:Deodorant Refill: Berry Christmas  [0]:1;WCRS1970:Sensitive Deodorant Refill: Drumsticks Raspberry [E04]:1;,Multi Tote (40),03/06/2026 00:00:00
Wild (WLD),9026074,FF5042739,2849555,03/06/2026 12:18:53,,GERMANY,API,,,ONBACKORDER,1,23,1.480,110.84,1,1,Standard,Spring - TRACKED DDU,,Airbox 18,API,WCBWR1963:Body Wash Refill: Spa Daydreams (300ml) [E06]:1;WSOAPH608:Soap Bar: Amber & Oud  [0]:1;WSOAPE1244:Exfoliating Soap: French Lavender  [0]:1;WCBWMIN1012:Body Wash MinI: Santorini Sunset  [E17]:1;WCBWMIN1963:Body Wash Mini: Spa Daydreams  [E08]:1;WCBWMIN24:Body Wash Mini: Fresh Cotton and Sea Salt [A02]:1;WCR524:Deodorant Refill: Ocean Mist  [C17]:1;WCR507:Deodorant Refill: Thunderstorm  [B03]:1;WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:1;W_ENGRAVED_ROLL:Engraving: Roll On (04)  [0]:1;WCROA86:Roll On AP: Cedar & Sandalwood  [A12]:1;WCROA02:Roll On AP: Coconut & Vanilla   [C04]:1;WCROA24:Roll On AP: Cotton & Seasalt   [C07]:1;WCROC3333:Roll On Case: Miffy  [F03]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:2;WCLC866:Lip Balm Case: Sage  [D13]:2;WCBWC2556:Body Wash Case: Chrome  [0]:1;WCRS2555:Sensitive Deodorant Refill: Winter Breeze  [0]:1;WCRS1817:Sensitive Deodorant Refill: Orange Marmalade  [0]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCC2472:Deodorant Case: Red Christmas Snoopy  [PF]:1;,,03/06/2026 00:00:00
Wild (WLD),9026884,FF5043064,2849752,03/06/2026 13:19:19,,FRANCE,API,,,ONBACKORDER,1,19,0.669,37.88,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCR86:Deodorant Refill: Sandalwood & Patchouli  [B02]:2;WCR507:Deodorant Refill: Thunderstorm  [B03]:2;WCR524:Deodorant Refill: Ocean Mist  [C17]:2;WCR24:Deodorant Refill: Fresh Cotton & Sea Salt  [B05]:2;WCR549:Deodorant Refill: Cherry Blossom  [B01]:2;WCR3205:Deodorant Refill: Black Velvet & Rose [C06]:2;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:2;,Multi Tote (40),03/06/2026 00:00:00
Wild (WLD),9026886,FF5043066,2849751,03/06/2026 13:19:22,,ITALY,API,,,ONBACKORDER,1,10,0.792,35.62,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCSGR1283:Body Wash Refill: Juicy Mango (300/350ml)  [E22]:1;WCBWC1831:Body Wash Case: Hot Pink (2.0)  [0]:1;WCROC2738:Roll On Case: Love Heart  [PF]:1;WCRO1969:Roll On Refill: Drumstick  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;,Multi Tote (40),03/06/2026 00:00:00
Wild (WLD),9026891,FF5043071,2849756,03/06/2026 13:19:30,,BELGIUM,API,,,ONBACKORDER,1,10,0.422,33.34,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCRO1969:Roll On Refill: Drumstick  [0]:1;WCRO2512:Roll On Refill: Black Cherry  [A03]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCRS1817:Sensitive Deodorant Refill: Orange Marmalade  [0]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCR1947:Deodorant Refill: Caramel Latte  [A04]:1;WCR1921:Deodorant Refill: Santa's Christmas Cookies  [A23]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;,Multi Tote (40),03/06/2026 00:00:00
Wild (WLD),9026898,FF5043083,2849759,03/06/2026 13:19:43,,FRANCE,API,,,ONBACKORDER,1,11,0.840,32.51,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCBWR3205:Body Wash Refill: Black Velvet & Rose [E20]:1;WCBWMIN1012:Body Wash MinI: Santorini Sunset  [E17]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WMIN549:Mini Deodorant: Cherry Blossom  [A25]:1;WMIN507:Mini Deodorant: Thunderstorm  [A07]:1;WCC59OLD:Deodorant Case: Pink 1.0  [PF]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCRO2512:Roll On Refill: Black Cherry  [A03]:1;WCBWC1831:Body Wash Case: Hot Pink (2.0)  [0]:1;,Multi Tote (40),03/06/2026 00:00:00
Wild (WLD),9026900,FF5043091,2849767,03/06/2026 13:19:47,,NETHERLANDS,API,,,ONBACKORDER,1,7,0.690,28.27,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCHWR1538:Hand Wash Refill: Citrus Burst  [E05]:1;WCLR1919:Lip Balm Refill: Vanilla Butterscotch  [D11]:1;WCRO2512:Roll On Refill: Black Cherry  [A03]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR1919:Deodorant Refill: Vanilla Butterscotch  [0]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCC59OLD:Deodorant Case: Pink 1.0  [PF]:1;,Multi Tote (60),03/06/2026 00:00:00
Wild (WLD),9028033,FF5043798,2849869,03/06/2026 15:34:52,,FRANCE,API,,,ONBACKORDER,1,15,3.530,69.43,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCHWR966:Hand Wash Refill: Honey & Almond  [E12]:1;WCHWR1538:Hand Wash Refill: Citrus Burst  [E05]:1;WCHWR1537:Hand Wash Refill: Spa Daydreams  [E29]:1;WCLR1114:Lip Balm Refill: Santa's Kiss  [A05]:1;WCLC866:Lip Balm Case: Sage  [D13]:1;WCBWR966:Body Wash Refill: Honey & Almond (300ml)  [E11]:1;WCBWR608:Body Wash Refill: Oud & Amber (300ml)  [E21]:1;WCBWR3205:Body Wash Refill: Black Velvet & Rose [E20]:1;WCBWR1012:Body Wash Refill: Santorini Sunset (300ml)  [E13]:1;WCBWR1963:Body Wash Refill: Spa Daydreams (300ml) [E06]:1;WCR524:Deodorant Refill: Ocean Mist  [C17]:1;WCR02:Deodorant Refill: Coconut & Vanilla Dreams [B04]:1;WCR1260:Deodorant Refill: Energise  [0]:1;WCRS1104:Sensitive Deodorant Refill: Vanilla Bean & Buttercream  [0]:1;WCR1818:Deodorant Refill: Chupa Chups Cola  [A14]:1;,Multi Tote (40),03/06/2026 00:00:00
Wild (WLD),9028561,FF5044147,2850053,03/06/2026 16:31:20,,GERMANY,API,,,ONBACKORDER,1,5,0.210,20.94,1,1,International - Standard,Whistl - Standard (IOSS) - Standard Parcel IOSS,,Airbox 18,API,WCR3205:Deodorant Refill: Black Velvet & Rose [C06]:1;WCR524:Deodorant Refill: Ocean Mist  [C17]:1;WCR1925:Deodorant Refill: Pina Colada  [A08]:1;WCRS1262:Sensitive Deodorant Refill: Renew  [0]:1;WCRS1970:Sensitive Deodorant Refill: Drumsticks Raspberry [E04]:1;,Multi Tote (60),03/06/2026 00:00:00
Wild (WLD),9035163,FF5048977,#5899454,04/06/2026 02:37:09,,UNITED KINGDOM,API,,,ONBACKORDER,1,3,0.130,12.99,1,1,Standard,RM Tracked COD Large Letter 0-1kg,,Airbox 18,API,WCR507:Deodorant Refill: Thunderstorm  [B03]:1;WCRS762:Sensitive Deodorant Refill: Rainforest Oasis  [0]:1;WCR1283:Deodorant Refill: Juicy Mango  [C12]:1;,,04/06/2026 00:00:00
Wild (WLD),9041074,FF5025682,#5891985,04/06/2026 14:14:57,,UNITED KINGDOM,API,,,ONBACKORDER,1,14,0.496,28.59,1,1,Standard,Evri-Whistl Packet NPOD (0-2KG)-(Client account),,Airbox 18,API,WCLR1818:Lip Balm Refill: Cola  [D03]:1;WCLC1851:Lip Balm Case: Hot Pink  [0]:1;WCR1687:Deodorant Refill: Mad Hatter's Tea Party  [0]:1;WCLRSPF620:Lip Balm Refill: SPF Peach & Mango  [A20]:1;WCLRSPF02:Lip Balm Refill: SPF Coconut & Vanilla  [A24]:1;WCLR2512:Lip Balm Refill: Black Cherry  [A10]:1;WCR1688:Deodorant Refill: Alice's Secret Garden  [0]:8;,,02/06/2026 00:00:00
